title,text,label
polda bali kawal kunjungan raja arab saudi,kepolisian daerah bali mengawal kunjungan raja arab saudi salman bin abdulaziz al saud berlibur pulau dewata 3 9 maret 2017 1 500 orang keluarga kerajaan kepala bidang hubungan masyarakat polda bali ajun komisaris hengky widjaja menyusun rencana operasi pengamanan terkait kunjungan orang nomor arab saudi personel dikerahkan disusun hengky polisi diturunkan ribuan orang rombongan mencapai 1 500 orang personel ribuan ribuan denpasar sabtu 25 2 ribuan polisi polda bali polres satuan wilayah bertugas mengawal mengamankan pengamanan fisik lokasi rute perjalanan raja salman dijadwalkan bali 3 maret 2017 rencananya berlibur 9 maret 2017 keluarga kerajaan arab saudi penguasa negeri kaya minyak keluarga kerjaan mengunjungi objek wisata bali hengky objek wisata dikunjungi kenyamanan keluarga kerajaan liburan pribadi pulau dewata raja salman diprediksi menginap hotel mewah kawasan nusa kabupaten badung berlibur bali logistik kesiapan penyambutan salah orang berpengaruh timur bandara ngurah rai bandara lahan parkir khusus delapan pesawat berbadan dibawa raja salman rombongan,HukumDanKriminal
bandar narkoba nenek langkat digiring polisi,aparat kepolisian kuala kabupaten langkat sumatera utara meringkus nenek berinisial wag 69 rumah tangga warga lingkungan iv kelurahan bela rakyat kecamatan kuala kedapatan bandar sabu sabu amankan salah rumah tangga berusia menyimpan sabu sabu kepala unit reskrim polsek kuala iptu bram chandra kuala sabtu 25 2 penangkapan tersangka wag petugas pengembangan penangkapan tersangka petugas penggerebekan kediamannya ditemukan barang bukti tidur tersangka barang bukti sabu sabu diamankan tersangka paket sabu sabu dibungkus plastik bening seharga rp600 000 paket sabu sabu dibungkus plastik bening seharga rp500 000 paket sabu sabu dibungkus plastik klip seharga rp250 000 bram chandra ditemukan bungkus paket sabu sabu seharga rp150 000 bungkus paket sabu sabu seharga rp100 000 dompet 12 bungkus plastik klip bening kosong kanit reskrim polsek kuala penangkapan tersangka berdasarkan hasil pengembangan tersangka pemakai sabu sabu diringkus duluan bs alias bagus 24 warga kelurahan bela rakyat nmt 24 aps 21 warga kelurahan bela rakyat ketiga tersangka diamankan petugas berdasarkan informasi warga petugas meluncur lokasi mengamankan ketiganya ditemukan bong pipet kaca pirex barang bukti polisi pengembangan tersangka bs alias bagus kamarnya ditemukan dompet warna hitam berisikan paket sabu sabu seharga rp300 000 keempat tersangka wag bg alias bagus mnt aps diperiksa intensif penyidik pengembangan kasusnya dipersangkakan pasal 115 pasal 114 pasal 112 pasal 111 uu nomor 35 2009 narkotika ancaman hukuman penjara 20,HukumDanKriminal
bom meledak bandung kapolda situasi lokasi kondusif,ledakan diduga bom berdaya rendah taman pandawa kelurahan arjuna kecamatan cicendo bandung senin 27 2 pagi kapolda jawa barat irjen anton charliyan pelaku ditangkap kondisi lokasi kondusif kondisi kondusif irjen anton charliyan lokasi wartawan pelaku dilumpuhkan kena tembak dibawa rumah sakit terdekat wali kota bandung ridwan kamil meninjau lokasi ledakan,HukumDanKriminal
wapres polisi selidiki duit gnpf mui logis nyumbang isis,wakil presiden jusuf kalla menyebut penyelidikan kepolisian dana sumbangan masyarakat rekening gerakan nasional pengawal fatwa majelis ulama indonesia turki logis kapolri jenderal polisi tito karnavian rapat dengar pendapat komisi iii dpr menyebut menyelidiki aliran dana bachtiar nasir turki logis bantu isis isis organisasi kaya ngapain dibantu bantu sumber minyak kalla keterangan pers istana wakil presiden jumat 24 2 aksi jutaan umat muslim 2 desember 2012 212 masyarakat menyumbang gnpf diketuai ustaz bachtiar nasir rekening yayasan keadilan menampung sumbangan jk pemberian dana isis masuk akal uang kemanusiaan pengungsi isis kaya nyumbang kapolri jenderal polisi tito karnavian rapat dengar pendapat komisi iii dpr menyebut menyelidiki aliran dana bachtiar nasir turki didalami kegiatan sosial membantu pengungsi dalami tito kepolisian mengantongi bukti slip transfer dikirim turki dalami tito uang yayasan bentuknya infaq dimasukan yayasan berlaku undang undang yayasan masuk rekening pribadi perkara dugaan pencucian uang ajakan berdonasi aksi bela islam 4 november 2016 411 2 desember 2016 212 digagas gnpf mui dana terkumpul mencapai rp4 miliar pengusutan perkara terkait laporan polisi nomor lp 123 ii 2017 bareskrim tanggal 6 februari 2017 surat perintah penyidikan nomor sp sidik 109 ii 2017 dit tipideksus tanggal 6 februari 2017 terkait polisi kali memeriksa ketua gnpf mui bachtiar nasir polisi menetapkan orang tersangka karyawan bank bernama islahudin akbar ketua yayasan keadilan adnin armas,HukumDanKriminal
kritis pelaku bom panci bandung tewas,kabid humas polda jabar kombes pol yusri yunus pelaku peledakan bom panci taman pandawa kota bandung tewas perjalanan rs polri sartika asih kondisinya kritis dibawa pelaku meninggal dunia perjalanan lokasi kejadian senin 27 2 pelaku dilumpuhkan dibawa mobil dokpol polda jabar 12 00 wib luka tembak menyebut rinci dibagian tubuh pelaku tertembak tertembak peluru yusri pelaku meledakan bom panci daya ledak rendah taman pandawa pelaku bersembunyi kantor kelurahan pandawa kota bandung membakar lantai kantor polisi melumpuhkannya,HukumDanKriminal
buntut mapala uii tetapkan rektor besok,senat universitas islam indonesia uii yogyakarta menetapkan mengajukan rektor terpilih rapat senat senin 27 februari 2017 ya besok pengesahan calon rektor terpilih kepala direktorat humas uii karina utami dewi keterangan singkat menghadiri hajatan pernikahan koleganya dihubungi tempo ahad 26 februari 2017 ahapan proses suksesi 9 februari 2017 memilih rektor wakil rektor uii bidang kerjasama kemahasiswaan keagamaan alumni wakil rektor iii mengundurkan suksesi pemilihan rektor wakil rektor uii 2017 meneruskan sisa kepemimpinan 2018 surat keputusan panitia pemilihan rektor wakil rektor uii nomor 03 sk ppaw ii 2017 tertanggal 17 februari 2017 calon rektor uii 2017 memutuskan nandang sutrisno calon rektor keputusan ditandatangani ketua panitia nurjihad diambil 26 orang calon diajukan nandang bersedia melampirkan bukti tertulis nandang dosen fakultas hukum keberatan penetapan nandang calon rektor terpilih diajukan tertulis identitas panitia tulis nurjihad pengumuman penetapan calon rektor nomer 02 peng ppaw ii 2017 berdasarkan sk nandang ditetapkan rektor terpilih rapat senat uii 27 februari 2017 senat uii menyetujui nandang sutrisno rektor terpilih langkah nandang mengusulkan nama calon wakil rektor nama calon diajukan panitia disertai lampiran kesediaan calon wakil rector ketentuan diatur peraturan pengurus yayasan badan wakaf uii nomer 3 2017 perubahan pengurus yayasan badan wakaf uii nomer 2 2017 tata pemilihan rektor wakil rektor uii pernyataan pengunduran rektor harsoyo wakil rektor bidang iii abdul jamil 26 januari 2017 disetujui diputuskan rapat senat uii 30 januari 2017 pengunduran orang mahasiswa uii muhammad fadhli syaits asyam ilham nurpadmy listia adi angkatan 2015 tewas mengikuti pendidikan dasar the great camping xxxvii mahasiswa pecinta alam mapala unisi uii lereng gunung lawu kecamatan tawangmangu kabupaten karanganyar jawa kesalahan anak buah mutlak pimpinan tanggung moral pimpinan amanah memimpin uii harsoyo 26 januari 2017,HukumDanKriminal
kpk korupsi e ktp sistematis,wakil ketua komisi pemberantasan korupsi laode muhammad syarief korupsi menyebabkan proyek kartu tanda penduduk elektronik kementerian negeri gagal total rencana dana senilai rp 5 9 triliun semestinya membiayai proyek bancakan eksekutif legislatif swasta menilai proses sistematis melibatkan orang korupsi tingginya mark up dibagi tempo kamis 23 februari 2017 berdasarkan hitungan badan pengawasan keuangan pembangunan kerugian negara mencapai rp 2 3 triliun kpk menduga korupsi proses penggelembungan nilai proyek dibagi pejabat kementerian negeri perusahaan anggota konsorsium pemenang proyek perusahaan subkontrak mantan anggota dewan perwakilan rakyat,HukumDanKriminal
ky pelajari vonis bebas bupati rokan hulu nonaktif suparman,komisi yudisial memantau proses persidangan suap anggaran pendapatan belanja daerah perubahan apbd p riau 2014 berujung vonis bebas terdakwa bupati rokan hulu nonaktif suparman juru bicara ky farid wajdi berjanji mempelajari jalannya proses sidang vonis bebas suparman dipantau tim penghubung ky pembuktian putusan pengadilan tindak pidana korupsi pekanbaru pelajari hasil laporan pantauan tim penghubung memutuskan tahap farid minggu 26 februari 2017 farid sesuai standar operasional prosedur sop diatur peraturan internal ky laporan masuk diverifikasi dikaji ditemukan bukti bukti dugaan pelanggaran kode etik diteruskan investigasi pemeriksaan pelapor saksi terlapor mohon harap bersabar mempelajari laporan teman teman penghubung 23 februari majelis hakim pengadilan tindak pidana korupsi pekanbaru suparman bersalah dugaan suap apbd p riau membebaskan terdakwa tuntutan jaksa penuntut hakim ketua rinaldi triandiko pengadilan negeri pekanbaru hakim rinaldi memulihkan hak hak suparman kedudukan harkat martabatnya rinaldi suparman terbukti menerima hadiah janji gubernur riau annas maamun diberhentikan berstatus tersangka janji fasilitas perpanjangan penggunaan kendaraan dinas uang rp 155 juta suparman menjabat anggota dprd riau 2009 2014 pembacaan vonis suparman mengenakan kemeja batik langsung bersujud syukur ratusan masyarakat rokan hulu menyaksikan sidang menyambutnya haru doa masyarakat tunggu rokan hulu suparman,HukumDanKriminal
wali kota madiun dijerat kpk demokrat advokasi,ketua fraksi partai demokrat dewan perwakilan rakyat daerah dprd provinsi jawa timur hartoyo kader partai demokrat terlibat hukum diserahkan sepenuhnya penegak hukum berwenang mengaku partainya bantuan advokasi kader tersangkut pidana kecuali sengketa pemilu pilkada hartoyo ditemui tempo ruang kerjanya jalan indrapura surabaya jumat 24 februari 2017 kader partai demokrat bambang irianto tersandung dugaan tindak pidana pencucian uang bambang irianto wali kota madiun nonaktif ketua dpc partai demokrat kota madiun bambang diduga menerima hadiah terkait pembangunan pasar kota madiun anggaran 2009 2012 nilai proyek mencapai rp 76 523 miliar anggaran jamak 2009 2012 perkara bambang ditetapkan tersangka penerima gratifikasi rp 50 miliar satuan kerja perangkat daerah pengusaha uang hasil gratifikasi korupsi diduga dialihkan aset disimpan nama keluarga korporasi penyidik menetapkannya tersangka pencucian uang hartoyo kegiatan kepartaian berjalan melanjutkan proses terkait pergantian ketua dpc kota madiun hartoyo kegiatan musyawarah cabang muscab diadakan 4 5 maret 2017 agenda pemilihan ketua mudah mudahan muscab terbentuk ketua hartoyo,HukumDanKriminal
anak anak kurir narkotika bnn gencarkan sosialisasi,juru bicara badan narkotika nasional bnn komisaris slamet pribadi menggencarkan sosialisasi mencegah memberantas penyalahgunaan peredaran narkotika langkah muncul fenomena anak anak kurir peredaran narkotika indonesia slamet sosialisasi pemuda remaja anak anak sasaran sasaran peredaran sasaran penyalahgunaan dihubungi tempo ahad 26 februari 2017 slamet 2015 mengungkap peredaran narkotika melibatkan anak anak kurir fenomena jakarta kota angka penyalahgunaan narkotika indonesia kota menilai anak anak diincar mudah diiming imingi imbalan uang menteri sosial khofifah indar parawansa mengaku anak anak kurir narkotika imbalan rp 7 juta rp 14 juta menceritakan salah modus bandar memanfaatkan anak anak mengantar narkotika pesawat khofifah anak anak barang dibawa narkotika bersalah menilai bandar mudah merekrut anak anak menjanjikan imbalan anak anak dihukum seberat orang dewasa membawa narkotika slamet kurir narkotika berusia 10 59 modus bandar menjanjikan imbalan kurir mengantarkan narkotika menilai kurir anak anak barang dibawa narkotika anak anak mengalami kecanduan kebanyakan anak anak ya,HukumDanKriminal
wiranto berita hoax fitnah buah demokrasi kebablasan,menteri koordinator politik hukum keamanan menko polhukam wiranto bicara terkait pernyataan presiden joko widodo demokrasi kebablasan menurutnya demokrasi memiliki batasan penyelenggaraannya mengganggu hak orang apapun bentuknya gencarnya penerapan teknologi media sosial demokrasi dalamnya hak orang seimbang mengganggu kebebasan orang berita hoax rekayasa berita menista orang memfitnah buah kebebasan demokrasi kebablasan menghadiri acara kpk hotel santika bintaro jalan prof satrio blok b7 a3 01 bintaro jaya tangerang selatan senin 27 2 2017 wiranto menggambarkan memahami aturan makna demokrasi utuh berita hoax fitnah menyudutkan antaranak bangsa kebanyakan memahami makna demokrasi utuh menganggapnya bebas galanya aturannya mengerti jamin berita hoax sejenisnya sambungnya,HukumDanKriminal
panglima tni nawacita omong kosong korupsi,panglima tni jenderal gatot nurmantyo lembaga pimpinnya berkomitmen melaksanakan program nawacita pemerintahan presiden joko widodo wakil presiden jusuf kalla rangka memberantas praktik korupsi tubuh tni diungkapkannya menghadiri acara pelatihan lembaga negara peningkatan kapasitas penegak hukum menangani tindak pidana korupsi diselenggarakan komisi pemberantasan korupsi kpk hotel santika bintaro jalan prof dr satrio bintaro jaya tangerang selatan senin 27 2 2017 alhamdulillah peningkatan personil tni mengikuti pelatihan mencapai 50 peserta salah bukti keseriusan memberantas korupsi sesuai program nawacita pemerintah nawacita omong kosong belaka praktik korupsi gatot jenderal bintang lembaganya mengawasi ketat proses pengadaan barang membuka peluang korupsi menurutnya korupsi tubuh tni oknum militer melibatkan sipil swasta terbuka mengawasi praktik korupsi berhasil oknum tni keterlibatan sipil tegaskan oknum tni terbukti hukumannya diperberat semoga kedepannya orang nomor tubuh tni total 172 peserta mengikuti pelatihan dihelat jumat 3 maret 2017 nampak hadir ketua kpk agus rahardjo wakapolri komjen syafruddin perwakilan lembaga ojk bpk bpkp ppatk kejaksaan agung ketua kpk agus rahardjo menyambut komitmen panglima tni bersinergi memerangi korupsi kerjasama dinilainya memicu percepatan trigger mechanism proses penanganan korupsi aparatur penegak hukum apresiasi banyaknya peserta tni pelatihan komitmen tni mendukung upaya pemberantasan korupsi bidang agus,HukumDanKriminal
sidang praperadilan dahlan iskan diagendakan,pengadilan negeri pn jakarta selatan menjadwalkan sidang perdana perkara praperadilan diajukan mantan menteri badan usaha negara dahlan iskan kejaksaan agung penetapannya tersangka pengadaan mobil listrik dikutip senin 27 2 2017 humas pengadilan negeri jakarta selatan made sutrisna digelarnya sidang sidang jamnya menunggu kehadiran lengkap made sutrisna rencana hakim tunggal menangani perkara praperadilan dahlan jaksa agung muda tindak pidana khusus menetapkan dahlan iskan tersangka perkara pengadaan mobil listrik menerima salinan putusan kasasi mahkamah agung menghukum direktur pt sarimas ahmadi pratama dasep ahmadi perkara pengadilan tingkat dasep ahmadi dijatuhi vonis hukuman tujuh penjara denda rp 200 juta subsider kurungan kewajiban membayar uang pengganti rp 17 1 miliar diganti hukuman penjara proyek pengadaan mobil listrik dipamerkan ktt apec dahlan dasep pembuatan prototipe mobil listrik chasis rangka penopang mesin transmisi mobil hino mesin toyota dimodifikasi rekomendasi agen tunggal pemegang merek mahkamah agung menyebut dahlan iskan terlibat tindak pidana dasep penyimpangan pelaksanaan proyek mobil listrik menimbulkan kerugian keuangan negara rp 17 1 miliar,HukumDanKriminal
